dataset_name,split,patch_size,patch_type,source_image_path,figure_path
dataset2_honeybee,train,48,center_negative,data/raw/dataset2_honeybee/train/images/2017-09-01_10-54-26-mp4-bee_id_8973-102150-1_png_jpg.rf.4eaf1a2fa7319021860df9a1dc32ef19.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_center_negative.png
dataset2_honeybee,train,48,center_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_5619-78570-1_png_jpg.rf.3819cc4f0b1e149a39e6534d9ae65e1c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_center_negative.png
dataset2_honeybee,train,48,center_negative,data/raw/dataset2_honeybee/train/images/2017-10-17_1-39-36-mp4-bee_id_5053-43905-1_png_jpg.rf.14fbfd224fd27935690aeb8cd28b0d1a.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_center_negative.png
dataset2_honeybee,train,48,center_negative,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10727-86775-1_png_jpg.rf.cdd17aac3a4eee7edd249620b2ab88ff.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_center_negative.png
dataset2_honeybee,train,48,center_negative,data/raw/dataset2_honeybee/train/images/2017-09-01_10-54-26-mp4-bee_id_8449-67860-1_png_jpg.rf.cd3a7337b1e5ea0f426fb3f552c57390.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_center_negative.png
dataset2_honeybee,train,48,center_negative,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10870-95070-1_png_jpg.rf.277ae8afe0b30fced0aff18b464fd6c8.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_center_negative.png
dataset2_honeybee,train,48,center_negative,data/raw/dataset2_honeybee/train/images/2017-10-17_1-39-36-mp4-bee_id_5568-57570-1_png_jpg.rf.b4edb01920cecdc21d25aeb1a1a56d07.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_center_negative.png
dataset2_honeybee,train,48,center_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_5438-73695-1_png_jpg.rf.72d02f5b65bbc80aed4f9d0ec70b65e6.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_center_negative.png
dataset2_honeybee,train,48,center_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_4995-60870-1_png_jpg.rf.b32bce043733b4ca484033a84315cbaf.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_center_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_6274-96840-1_png_jpg.rf.514655dd5a2eccbfbb1bdd13194ea8ae.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-09-25_16-03-38-mp4-bee_id_685-25260-1_png_jpg.rf.5bb49760942cd580fa477cc04b53d102.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-09-01_10-54-26-mp4-bee_id_8531-81435-1_png_jpg.rf.1843ef340ba673ec5013c6f5200c4926.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_3186-10815-1_png_jpg.rf.ed63c8110f7bd48a9cf515c4f5f8fd16.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_2980-4695-1_png_jpg.rf.5316ed155e1e42dfb979e871f2db014b.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6963-21690-1_png_jpg.rf.5dc05011e4f78dd476eeb3cc2381412f.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10727-86775-1_png_jpg.rf.cdd17aac3a4eee7edd249620b2ab88ff.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_3961-31965-1_png_jpg.rf.5797a7f01daab4ab140799d8bec9c2bb.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_4482-46665-1_png_jpg.rf.543cae6741a4fb1225f8d67fdad79289.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10263-63030-1_png_jpg.rf.e2ebd7d55879a8e407d3017dae01f7db.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_9432-22650-1_png_jpg.rf.f623c3217fcc1e8fcfe16dd88027fb18.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,mixed_negative,data/raw/dataset2_honeybee/train/images/2017-09-25_16-03-38-mp4-bee_id_1490-48465-1_png_jpg.rf.75a6d3661cf1079f174e95aff170cc79.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_mixed_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_5485-75045-1_png_jpg.rf.52fa96db2c6230aa2a6cefcaedc06ee4.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_4475-46560-1_png_jpg.rf.4f67e9566f9d9d3f870e6ce2bbea0472.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10483-77565-1_png_jpg.rf.848f76f720eccab1dcdffbda32dddd3f.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-09-01_10-54-26-mp4-bee_id_8184-39630-1_png_jpg.rf.6a487ba4c911657ac26589adc8597e1f.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_3919-30450-1_png_jpg.rf.5cc5f9eb3c425cf74c43bcc5f01404a9.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7209-35070-1_png_jpg.rf.96c629580bc954ba0b6d3c99bcf84fd0.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_9434-22785-1_png_jpg.rf.287d7560cf5ea257f6db5d95b1c2015b.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_5604-78240-1_png_jpg.rf.a9e0c3e36541b54252f7b3466d963d5e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-09-01_10-54-26-mp4-bee_id_8016-31425-1_png_jpg.rf.c317883fbc1fed1192682447f6d2a753.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-09-01_10-54-26-mp4-bee_id_8396-64230-1_png_jpg.rf.2ff7fa2115d255bd8381cf987b068d24.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-09-01_3-01-01-mp4-bee_id_2293-48105-1_png_jpg.rf.7b9a3208bfe13703743a3286cb410107.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,train,48,outer_negative,data/raw/dataset2_honeybee/train/images/2017-09-20_19-24-55-mp4-bee_id_6500-102675-1_png_jpg.rf.37e3e9fecd3cd05cd37cbee5d66b4f1b.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_train_48_outer_negative.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-10-17_1-39-36-mp4-bee_id_4043-16350-1_png_jpg.rf.99908b4fc6fe4521711f65b77a871472.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-08-30_15-42-59-mp4-bee_id_10006-54750-1_png_jpg.rf.a9ffc79671b166f6873dc5c328eb14f9.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-09-01_10-54-26-mp4-bee_id_8192-42360-1_png_jpg.rf.734930ddafb9a166150e941b494b907c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_6016-89775-1_png_jpg.rf.562f26a002b773e4d24508e145793c10.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-10-17_1-39-36-mp4-bee_id_5865-65085-1_png_jpg.rf.3e3a994647dd3ad42ca1d57177855ff8.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_5206-66570-1_png_jpg.rf.a8702ee2f32c069e3db717b69fba6615.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-09-01_20-00-17-mp4-bee_id_22-5055-1_png_jpg.rf.8c09704f18113e35617ffc086388319c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7376-46815-1_png_jpg.rf.6cd106b7be1980b8161c73d9c4cc947b.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-08-30_15-42-59-mp4-bee_id_10388-72660-1_png_jpg.rf.9da9da86a81899fd174076d48a2bcdd0.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_3070-7305-1_png_jpg.rf.0d5853b684e51fe5dab414955dd2d3a5.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-09-25_16-03-38-mp4-bee_id_269-3225-1_png_jpg.rf.642b18a10a21dbef1a7691260486653c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,positive,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_3536-20565-1_png_jpg.rf.91e695643fa41df7ca20717f4f078b1e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_positive.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-09-01_3-01-01-mp4-bee_id_2384-55170-1_png_jpg.rf.bf6fd31f9d17b28cb9e4b257a11cb843.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-10-17_1-39-36-mp4-bee_id_3875-11280-1_png_jpg.rf.b689e0e0706a426725739cdec996c0c7.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-08-30_15-42-59-mp4-bee_id_10233-62130-1_png_jpg.rf.478d9fb8d2e178134d0b736a2f26739f.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-09-01_10-54-26-mp4-bee_id_8192-42360-1_png_jpg.rf.3ebce8d213632e22d9ce6a2ee505173c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_4597-50055-1_png_jpg.rf.4a42e27a2fd9df8af4b8dc6060bda29f.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-09-01_3-01-01-mp4-bee_id_2309-49395-1_png_jpg.rf.a2f832bc9baa8fb63bf0563373f97842.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-08-30_15-42-59-mp4-bee_id_10355-69990-1_png_jpg.rf.0614186a3b49cd21b584e515da8b82a4.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_5060-62490-1_png_jpg.rf.a37e6c80118c08ebc4367c1e40a7e190.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_3935-30975-1_png_jpg.rf.b496df4e8d74d8057db59532d83a396a.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_4488-46890-1_png_jpg.rf.50d295feee35d10b13127f390218616a.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-09-01_3-01-01-mp4-bee_id_2734-93360-1_png_jpg.rf.046879aeff4440d4b9550388012e2489.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,center_negative,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_5060-62490-1_png_jpg.rf.a37e6c80118c08ebc4367c1e40a7e190.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_center_negative.png
dataset2_honeybee,valid,48,mixed_negative,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_5841-84465-1_png_jpg.rf.251bab021d54ac7b0f8f185b7f6e7f36.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_mixed_negative.png
dataset2_honeybee,valid,48,mixed_negative,data/raw/dataset2_honeybee/valid/images/2017-10-17_1-39-36-mp4-bee_id_5865-65085-1_png_jpg.rf.5e25ff00fc110e32037ab21ad47d9e84.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_mixed_negative.png
dataset2_honeybee,valid,48,mixed_negative,data/raw/dataset2_honeybee/valid/images/2017-09-01_10-54-26-mp4-bee_id_8544-82365-1_png_jpg.rf.ded9f6c31cc4a1b76ee75eec9f9ec433.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_mixed_negative.png
dataset2_honeybee,valid,48,mixed_negative,data/raw/dataset2_honeybee/valid/images/2017-09-01_10-54-26-mp4-bee_id_7757-2625-1_png_jpg.rf.75250acdc54d20cb760079e3abc34d3a.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_mixed_negative.png
dataset2_honeybee,valid,48,mixed_negative,data/raw/dataset2_honeybee/valid/images/2017-09-20_19-24-55-mp4-bee_id_5742-82005-1_png_jpg.rf.0b23942f6544e84b7980d09bc70f6bab.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_mixed_negative.png
dataset2_honeybee,valid,48,mixed_negative,data/raw/dataset2_honeybee/valid/images/2017-09-25_16-03-38-mp4-bee_id_1318-43890-1_png_jpg.rf.3c378223b41f1c6d1864090ba9b964bd.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_mixed_negative.png
dataset2_honeybee,valid,48,mixed_negative,data/raw/dataset2_honeybee/valid/images/2017-08-30_15-42-59-mp4-bee_id_10065-57150-1_png_jpg.rf.0ac9f9547e5be255f5a696ae060e9bd0.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/02_dataset2_honeybee_patch_preparation/figures/sanity_dataset2_valid_48_mixed_negative.png
