split,stem,image_path,object_count,varroa_count,has_any_object,has_varroa,has_zero_varroa,is_empty_label_file,has_invalid_yolo_row
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6705-915-1_png.rf.4ba1c2e084ded63140cdf56e8ac17d16,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6705-915-1_png.rf.4ba1c2e084ded63140cdf56e8ac17d16.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6706-1110-1_png.rf.7bf4dffdfe18d4031049393130649e65,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6706-1110-1_png.rf.7bf4dffdfe18d4031049393130649e65.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6707-1155-1_png.rf.60ec0148c3a42081c0d69346d09c946c,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6707-1155-1_png.rf.60ec0148c3a42081c0d69346d09c946c.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6708-1170-1_png.rf.1d12d1830d3fd811712a1c4c5ee79c3f,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6708-1170-1_png.rf.1d12d1830d3fd811712a1c4c5ee79c3f.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6709-1350-1_png.rf.81114e8336bee249914b5f3cd2ca5a5a,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6709-1350-1_png.rf.81114e8336bee249914b5f3cd2ca5a5a.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6710-1365-1_png.rf.e3be46997d452a84f2037dafa25b829f,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6710-1365-1_png.rf.e3be46997d452a84f2037dafa25b829f.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6711-1380-1_png.rf.cedc11808fb74067e027f3201ba9cf0a,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6711-1380-1_png.rf.cedc11808fb74067e027f3201ba9cf0a.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6712-1410-1_png.rf.a482752d86a315d2a9c10d61f1c7b6f3,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6712-1410-1_png.rf.a482752d86a315d2a9c10d61f1c7b6f3.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6713-1425-1_png.rf.e204ea3f6c49a0c2b20749ecd3f23464,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6713-1425-1_png.rf.e204ea3f6c49a0c2b20749ecd3f23464.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6714-1620-1_png.rf.91e75d74540bba02b67d78effdeb9e68,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6714-1620-1_png.rf.91e75d74540bba02b67d78effdeb9e68.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6715-1725-1_png.rf.dcaac47e67e2f312caa38f2ab3ddb65e,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6715-1725-1_png.rf.dcaac47e67e2f312caa38f2ab3ddb65e.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6716-1740-1_png.rf.8b72004f03206466536303568fa5497a,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6716-1740-1_png.rf.8b72004f03206466536303568fa5497a.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6717-2130-1_png.rf.b85a55545c3bf1de793cfe0c177f2567,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6717-2130-1_png.rf.b85a55545c3bf1de793cfe0c177f2567.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6718-2130-1_png.rf.8aec3465a3ca7117ccf45c20313f6ce5,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6718-2130-1_png.rf.8aec3465a3ca7117ccf45c20313f6ce5.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6719-3780-1_png.rf.420214647fd0570ee87eacb22e877413,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6719-3780-1_png.rf.420214647fd0570ee87eacb22e877413.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6720-3885-1_png.rf.c55ae69b8a91e3344a46f8333d54c8a4,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6720-3885-1_png.rf.c55ae69b8a91e3344a46f8333d54c8a4.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6721-3945-1_png.rf.4f145714fc52831fcf6df11358b23920,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6721-3945-1_png.rf.4f145714fc52831fcf6df11358b23920.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6722-4035-1_png.rf.ab1549de5fb7ec38ce1b8264c98b39f1,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6722-4035-1_png.rf.ab1549de5fb7ec38ce1b8264c98b39f1.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6723-4065-1_png.rf.89d7507bfc1e8087ca447a1a3e4c8f9c,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6723-4065-1_png.rf.89d7507bfc1e8087ca447a1a3e4c8f9c.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6724-4275-1_png.rf.b294db9397b4dd48abfc37dfb38f215c,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6724-4275-1_png.rf.b294db9397b4dd48abfc37dfb38f215c.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6725-4290-1_png.rf.2dd1683aff24c360aa39aa3349656f43,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6725-4290-1_png.rf.2dd1683aff24c360aa39aa3349656f43.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6726-4305-1_png.rf.70b9a239d576e8cce8488988b7f13719,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6726-4305-1_png.rf.70b9a239d576e8cce8488988b7f13719.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6727-5700-1_png.rf.01b519aa8fd39248df72fc6f95bbfc6e,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6727-5700-1_png.rf.01b519aa8fd39248df72fc6f95bbfc6e.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6728-5835-1_png.rf.d7a111d2113fb49291f2e8c92bdc763e,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6728-5835-1_png.rf.d7a111d2113fb49291f2e8c92bdc763e.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6729-5880-1_png.rf.9519e073c6400753d706a5a84dafda3a,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6729-5880-1_png.rf.9519e073c6400753d706a5a84dafda3a.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6730-7005-1_png.rf.b02157edc268453b5efc528d36eb8bfc,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6730-7005-1_png.rf.b02157edc268453b5efc528d36eb8bfc.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6731-7050-1_png.rf.4bf93f8679e8425826722488dfc66577,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6731-7050-1_png.rf.4bf93f8679e8425826722488dfc66577.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6732-9270-1_png.rf.f16dc4f91528dcb271db8cf860b1a70e,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6732-9270-1_png.rf.f16dc4f91528dcb271db8cf860b1a70e.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6733-10020-1_png.rf.b9cd6ed777b3ffe8a5286c5b65697b5f,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6733-10020-1_png.rf.b9cd6ed777b3ffe8a5286c5b65697b5f.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6735-10365-1_png.rf.543f04750ca1d9492262b9826d0eb41b,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6735-10365-1_png.rf.543f04750ca1d9492262b9826d0eb41b.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6736-10635-1_png.rf.293079f6c4d33dcb8263222e0a6fc4ac,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6736-10635-1_png.rf.293079f6c4d33dcb8263222e0a6fc4ac.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6737-10650-1_png.rf.ebd74079ec086ba05f34ff72088df0d5,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6737-10650-1_png.rf.ebd74079ec086ba05f34ff72088df0d5.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6738-10785-1_png.rf.d49cbba606bff30d131421893bcd2506,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6738-10785-1_png.rf.d49cbba606bff30d131421893bcd2506.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6739-10800-1_png.rf.ad4a071e2a47f583f892b58e0d90de36,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6739-10800-1_png.rf.ad4a071e2a47f583f892b58e0d90de36.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6740-10815-1_png.rf.4555dc5e48274cc45df9753745207c3c,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6740-10815-1_png.rf.4555dc5e48274cc45df9753745207c3c.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6741-10890-1_png.rf.db8d231fe4cfa93238d7367dfbb6d590,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6741-10890-1_png.rf.db8d231fe4cfa93238d7367dfbb6d590.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6742-10980-1_png.rf.245bf64cbdac5ef4a424a9959c9e6de9,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6742-10980-1_png.rf.245bf64cbdac5ef4a424a9959c9e6de9.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6743-11040-1_png.rf.657c1b1d07b5a210c9c36e9dc44864f6,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6743-11040-1_png.rf.657c1b1d07b5a210c9c36e9dc44864f6.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6744-11055-1_png.rf.aa26f40b209c0444fc0b443627c96111,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6744-11055-1_png.rf.aa26f40b209c0444fc0b443627c96111.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6745-11070-1_png.rf.8e2123e9f1b6f1384dfcd5c6bd2c5201,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6745-11070-1_png.rf.8e2123e9f1b6f1384dfcd5c6bd2c5201.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6746-11085-1_png.rf.8a9bf84ae86f393dca9f21f9d96b585f,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6746-11085-1_png.rf.8a9bf84ae86f393dca9f21f9d96b585f.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6747-11145-1_png.rf.69bd323d4ec2fb0a78f9e82e148b92d5,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6747-11145-1_png.rf.69bd323d4ec2fb0a78f9e82e148b92d5.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6748-11205-1_png.rf.4eb7ba186eb6c53a61e2fb94ba98ee31,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6748-11205-1_png.rf.4eb7ba186eb6c53a61e2fb94ba98ee31.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6749-11235-1_png.rf.b922f2a70011ca7e06da5358d942b112,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6749-11235-1_png.rf.b922f2a70011ca7e06da5358d942b112.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6750-11250-1_png.rf.8c1cd9a2d7df2087919186fef25fdeb4,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6750-11250-1_png.rf.8c1cd9a2d7df2087919186fef25fdeb4.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6751-11265-1_png.rf.64ad7557eb9aa2b453a861839be7a0d7,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6751-11265-1_png.rf.64ad7557eb9aa2b453a861839be7a0d7.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6752-11400-1_png.rf.d976307c9a3c27616cba63993a222d20,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6752-11400-1_png.rf.d976307c9a3c27616cba63993a222d20.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6753-11415-1_png.rf.66b1f712e90db55e87cb1ad08f5447e0,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6753-11415-1_png.rf.66b1f712e90db55e87cb1ad08f5447e0.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6754-11655-1_png.rf.3a1af3a4c064bf1b3190f1a1cc65f756,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6754-11655-1_png.rf.3a1af3a4c064bf1b3190f1a1cc65f756.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6755-11685-1_png.rf.3475978b3b9104ea7c11590e94f1f9e9,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6755-11685-1_png.rf.3475978b3b9104ea7c11590e94f1f9e9.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6756-11700-1_png.rf.02f5930120d03135f7a8989b2a370d7e,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6756-11700-1_png.rf.02f5930120d03135f7a8989b2a370d7e.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6757-11715-1_png.rf.93e15d10dc351099991f9bad36966215,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6757-11715-1_png.rf.93e15d10dc351099991f9bad36966215.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6758-11730-1_png.rf.970db90eff056970eb099b45f5e9d5c8,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6758-11730-1_png.rf.970db90eff056970eb099b45f5e9d5c8.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6759-11745-1_png.rf.02ea2dbc08d814bd3cdf872f19b1cbb7,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6759-11745-1_png.rf.02ea2dbc08d814bd3cdf872f19b1cbb7.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6760-11790-1_png.rf.e4dec48f411ebaede83b748552314039,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6760-11790-1_png.rf.e4dec48f411ebaede83b748552314039.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6761-11820-1_png.rf.b685b0b494702ec1e7fbff03aedcc65c,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6761-11820-1_png.rf.b685b0b494702ec1e7fbff03aedcc65c.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6762-12000-1_png.rf.ed1eaa28f240eb726c4350f97a642f37,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6762-12000-1_png.rf.ed1eaa28f240eb726c4350f97a642f37.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6763-12405-1_png.rf.fdf04da2dd9f73237f65fa0548278a8a,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6763-12405-1_png.rf.fdf04da2dd9f73237f65fa0548278a8a.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6764-12450-1_png.rf.0dce8c116e3f35609fe749808ecbb9fc,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6764-12450-1_png.rf.0dce8c116e3f35609fe749808ecbb9fc.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6765-12450-1_png.rf.ad9230b1322824de7215efa6f39945ee,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6765-12450-1_png.rf.ad9230b1322824de7215efa6f39945ee.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6766-12480-1_png.rf.7fc25155c8c0cd25de3aa3e27281d09a,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6766-12480-1_png.rf.7fc25155c8c0cd25de3aa3e27281d09a.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6767-12480-1_png.rf.e303a8f8b4b4b157dbe20eb23fcabe1c,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6767-12480-1_png.rf.e303a8f8b4b4b157dbe20eb23fcabe1c.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6768-12495-1_png.rf.ed6d914261ad2d7db7cd5c6a1842023e,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6768-12495-1_png.rf.ed6d914261ad2d7db7cd5c6a1842023e.jpg,1,0,True,False,True,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6769-12510-1_png.rf.45c287fdf92a2523efed1ffde025e7ee,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6769-12510-1_png.rf.45c287fdf92a2523efed1ffde025e7ee.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6770-12525-1_png.rf.a8f0fce2af4f14a63aeef84f629733a7,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6770-12525-1_png.rf.a8f0fce2af4f14a63aeef84f629733a7.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6771-12555-1_png.rf.479f8daf311114a96939e781a7dfde38,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6771-12555-1_png.rf.479f8daf311114a96939e781a7dfde38.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6772-12570-1_png.rf.d09d27c1877f443bf98160939abc9553,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6772-12570-1_png.rf.d09d27c1877f443bf98160939abc9553.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6773-12585-1_png.rf.aaa482f5a5a7a1f3dff78fad29bcdb2d,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6773-12585-1_png.rf.aaa482f5a5a7a1f3dff78fad29bcdb2d.jpg,2,1,True,True,False,False,False
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6774-12600-1_png.rf.a51d160da6f8e636e4505965cf334871,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6774-12600-1_png.rf.a51d160da6f8e636e4505965cf334871.jpg,2,1,True,True,False,False,False
