split,stem,label_path,label_size_bytes,issue
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6741-10890-1_png.rf.9bb33b873f34a48bc11c11835a76ae11,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6741-10890-1_png.rf.9bb33b873f34a48bc11c11835a76ae11.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6749-11235-1_png.rf.5117b5b368259af61bdb9fc1076a9fae,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6749-11235-1_png.rf.5117b5b368259af61bdb9fc1076a9fae.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6752-11400-1_png.rf.1730de30d9d50f2cd0fd15dc6cfe870a,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6752-11400-1_png.rf.1730de30d9d50f2cd0fd15dc6cfe870a.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6753-11415-1_png.rf.c31a06cd8488a13ff3bd492f164032f8,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6753-11415-1_png.rf.c31a06cd8488a13ff3bd492f164032f8.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6755-11685-1_png.rf.d1f3da7cc0c897ad4b5f3b5da5beb2ea,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6755-11685-1_png.rf.d1f3da7cc0c897ad4b5f3b5da5beb2ea.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6758-11730-1_png.rf.1d42f0382b4a8e780bbbbaeefd6955bb,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6758-11730-1_png.rf.1d42f0382b4a8e780bbbbaeefd6955bb.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6761-11820-1_png.rf.f586f9ef407d7adc513823aaa6aed7b7,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6761-11820-1_png.rf.f586f9ef407d7adc513823aaa6aed7b7.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6765-12450-1_png.rf.6bfb2cb89059675f335fde35ad034144,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6765-12450-1_png.rf.6bfb2cb89059675f335fde35ad034144.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6767-12480-1_png.rf.c6ed4048eeaf039dba0a379525133be1,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6767-12480-1_png.rf.c6ed4048eeaf039dba0a379525133be1.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6784-13650-1_png.rf.0c89cd0b0ec18e531ad6611451a0cc27,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6784-13650-1_png.rf.0c89cd0b0ec18e531ad6611451a0cc27.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6788-13755-1_png.rf.53edcdb92c445623aeaf2e6b79f27515,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6788-13755-1_png.rf.53edcdb92c445623aeaf2e6b79f27515.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6793-13890-1_png.rf.a4f1178bb815a59cb203320e89766400,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6793-13890-1_png.rf.a4f1178bb815a59cb203320e89766400.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6795-13905-1_png.rf.01325639771bfa9f413b8cbb65fbb2d9,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6795-13905-1_png.rf.01325639771bfa9f413b8cbb65fbb2d9.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6797-13935-1_png.rf.be09ebf36117aea92a0784f5d5ef377d,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6797-13935-1_png.rf.be09ebf36117aea92a0784f5d5ef377d.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6804-14310-1_png.rf.45881a439348f228bf57bb891847708c,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6804-14310-1_png.rf.45881a439348f228bf57bb891847708c.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6809-14640-1_png.rf.2fece598b80c30601cd5da15eb4d9e11,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6809-14640-1_png.rf.2fece598b80c30601cd5da15eb4d9e11.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6810-14685-1_png.rf.2d4625231e3bb2b530a32462aae422aa,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6810-14685-1_png.rf.2d4625231e3bb2b530a32462aae422aa.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6812-14700-1_png.rf.bae98cf0fdc44794ef3f2794f2b9bd7d,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6812-14700-1_png.rf.bae98cf0fdc44794ef3f2794f2b9bd7d.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6818-14805-1_png.rf.aaa62777fc5b61fcb856b7169ef18b08,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6818-14805-1_png.rf.aaa62777fc5b61fcb856b7169ef18b08.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6826-15030-1_png.rf.a6f4dc22615ff49ff1dc2f2f566d5ea9,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6826-15030-1_png.rf.a6f4dc22615ff49ff1dc2f2f566d5ea9.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6827-15060-1_png.rf.63db0922f1ae9eba579ac3e22fc9e01b,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6827-15060-1_png.rf.63db0922f1ae9eba579ac3e22fc9e01b.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6840-15450-1_png.rf.af9ebea584f322e8faa588e771d5cd57,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6840-15450-1_png.rf.af9ebea584f322e8faa588e771d5cd57.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6841-15450-1_png.rf.f665c4b1b639d91aaebb4730b85df9ca,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6841-15450-1_png.rf.f665c4b1b639d91aaebb4730b85df9ca.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6842-15675-1_png.rf.c83c79a8e17845d9b92da11c569ebf37,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6842-15675-1_png.rf.c83c79a8e17845d9b92da11c569ebf37.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6852-15945-1_png.rf.6a0a14c6fd7f6c1c2000b0b56f591238,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6852-15945-1_png.rf.6a0a14c6fd7f6c1c2000b0b56f591238.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6854-15975-1_png.rf.9bd205b417b71cb25b0c5de7c2e74635,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6854-15975-1_png.rf.9bd205b417b71cb25b0c5de7c2e74635.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6876-17550-1_png.rf.2d905c07fb81f56c2811b7b1c02f60bd,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6876-17550-1_png.rf.2d905c07fb81f56c2811b7b1c02f60bd.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6891-18810-1_png.rf.c5da830075b00d33e56ebc38355e4a34,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6891-18810-1_png.rf.c5da830075b00d33e56ebc38355e4a34.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6896-18945-1_png.rf.a149e431aaa9822f86b734d09f1b7720,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6896-18945-1_png.rf.a149e431aaa9822f86b734d09f1b7720.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6899-19035-1_png.rf.b660dce5cf5b9168e0465672f3193702,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6899-19035-1_png.rf.b660dce5cf5b9168e0465672f3193702.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6900-19050-1_png.rf.05536bff13f93260aeea8faaadc69f3e,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6900-19050-1_png.rf.05536bff13f93260aeea8faaadc69f3e.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6904-19215-1_png.rf.f72a6ae979ca934c0eb096e52eac94bc,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6904-19215-1_png.rf.f72a6ae979ca934c0eb096e52eac94bc.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6909-19395-1_png.rf.30db8f6e5b06cf5c14a40365ee6d9ad4,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6909-19395-1_png.rf.30db8f6e5b06cf5c14a40365ee6d9ad4.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6910-19575-1_png.rf.2f647a73f1c2616bc142b4fce90ed085,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6910-19575-1_png.rf.2f647a73f1c2616bc142b4fce90ed085.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6914-20010-1_png.rf.22b16b74a206520f62db04c9eb51a091,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6914-20010-1_png.rf.22b16b74a206520f62db04c9eb51a091.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6942-21060-1_png.rf.9783713e840b8eb698d38aa1378a14f4,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6942-21060-1_png.rf.9783713e840b8eb698d38aa1378a14f4.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6952-21315-1_png.rf.1f3bf5a09f187f431ae727619478d33a,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6952-21315-1_png.rf.1f3bf5a09f187f431ae727619478d33a.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6953-21330-1_png.rf.f5d585ef8f9564fbfe0c92ec179dc3fb,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6953-21330-1_png.rf.f5d585ef8f9564fbfe0c92ec179dc3fb.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6958-21555-1_png.rf.afda6301229f345c6d2b721e93e0c16c,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6958-21555-1_png.rf.afda6301229f345c6d2b721e93e0c16c.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6960-21600-1_png.rf.09cdf30674f9773ed53fba275a462cf1,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6960-21600-1_png.rf.09cdf30674f9773ed53fba275a462cf1.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6961-21615-1_png.rf.f0b4c2634d92b804f7708d86ab4f18c3,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6961-21615-1_png.rf.f0b4c2634d92b804f7708d86ab4f18c3.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6962-21660-1_png.rf.3291d7a3d45c93e829d753595536e7a0,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6962-21660-1_png.rf.3291d7a3d45c93e829d753595536e7a0.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6966-21720-1_png.rf.4205bc611dd5102f6668e1c63b7cf03a,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6966-21720-1_png.rf.4205bc611dd5102f6668e1c63b7cf03a.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6974-21990-1_png.rf.68e70cfddedc44ca63728ead0952402b,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6974-21990-1_png.rf.68e70cfddedc44ca63728ead0952402b.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6975-22005-1_png.rf.9710cc16547f134d8c10435af2452d55,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6975-22005-1_png.rf.9710cc16547f134d8c10435af2452d55.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6983-22260-1_png.rf.0f888b643ef1ce09a3ab664c5447e184,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6983-22260-1_png.rf.0f888b643ef1ce09a3ab664c5447e184.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6990-22530-1_png.rf.085cf787c1fc2211f425c4bd7925050d,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6990-22530-1_png.rf.085cf787c1fc2211f425c4bd7925050d.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6993-22560-1_png.rf.28cfae754b15428f26af3ef4816882d4,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6993-22560-1_png.rf.28cfae754b15428f26af3ef4816882d4.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7006-22875-1_png.rf.6dc71b22ea0c5e72e7bf49552414238a,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7006-22875-1_png.rf.6dc71b22ea0c5e72e7bf49552414238a.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7017-23250-1_png.rf.53ae6f5fd8d30f222ee2f18ddc975efa,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7017-23250-1_png.rf.53ae6f5fd8d30f222ee2f18ddc975efa.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7034-23985-1_png.rf.a0142420bd7cb9b3683249802f0cf458,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7034-23985-1_png.rf.a0142420bd7cb9b3683249802f0cf458.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7042-28305-1_png.rf.dde29ecc1676a02b473b0df514477765,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7042-28305-1_png.rf.dde29ecc1676a02b473b0df514477765.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7043-28350-1_png.rf.d130c6499b0efa579868772139ff7024,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7043-28350-1_png.rf.d130c6499b0efa579868772139ff7024.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7045-28380-1_png.rf.84968e3e01122ba63a04d80af33b2409,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7045-28380-1_png.rf.84968e3e01122ba63a04d80af33b2409.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7048-28560-1_png.rf.1166861a168feadc8ec0a122accf20cd,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7048-28560-1_png.rf.1166861a168feadc8ec0a122accf20cd.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7052-28710-1_png.rf.f4ba03a29af20ac770fdb71d7e5de47b,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7052-28710-1_png.rf.f4ba03a29af20ac770fdb71d7e5de47b.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7053-28755-1_png.rf.4eba8c7e6a5656544c1a0a1b063f4226,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7053-28755-1_png.rf.4eba8c7e6a5656544c1a0a1b063f4226.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7061-29325-1_png.rf.d10e449141afe8694a05b23ce773b8f0,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7061-29325-1_png.rf.d10e449141afe8694a05b23ce773b8f0.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7062-29355-1_png.rf.a107806929ddd11c5087187845f2b4aa,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7062-29355-1_png.rf.a107806929ddd11c5087187845f2b4aa.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7069-29790-1_png.rf.d6a1c3abe177c9ffd4318a64f0104473,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7069-29790-1_png.rf.d6a1c3abe177c9ffd4318a64f0104473.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7071-29820-1_png.rf.d1fc55a97b9298d7dc845d87eabb49b0,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7071-29820-1_png.rf.d1fc55a97b9298d7dc845d87eabb49b0.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7079-30165-1_png.rf.542419cebb1aaeb5ae53d94ee1d32338,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7079-30165-1_png.rf.542419cebb1aaeb5ae53d94ee1d32338.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7085-30525-1_png.rf.1acf96240f081c0cf5fb1da68c72f862,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7085-30525-1_png.rf.1acf96240f081c0cf5fb1da68c72f862.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7086-30690-1_png.rf.332e7fe6bebb4b322d63d36eb090a3b7,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7086-30690-1_png.rf.332e7fe6bebb4b322d63d36eb090a3b7.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7095-30990-1_png.rf.89e9cb89313635265a862151a9236d11,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7095-30990-1_png.rf.89e9cb89313635265a862151a9236d11.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7115-31560-1_png.rf.15b2c1ddae85fc7074deb636183f506d,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7115-31560-1_png.rf.15b2c1ddae85fc7074deb636183f506d.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7116-31695-1_png.rf.225f0fba29f22662fdd326e4fd4ce4cd,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7116-31695-1_png.rf.225f0fba29f22662fdd326e4fd4ce4cd.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7121-31875-1_png.rf.2241518ef777a4b53a3f730fed8a515d,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7121-31875-1_png.rf.2241518ef777a4b53a3f730fed8a515d.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7122-31890-1_png.rf.e9aa658153e4548c0a5948b19c6d4179,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7122-31890-1_png.rf.e9aa658153e4548c0a5948b19c6d4179.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7126-31935-1_png.rf.4a6be4e66e2e56667c23f02d057ec270,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7126-31935-1_png.rf.4a6be4e66e2e56667c23f02d057ec270.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7132-32115-1_png.rf.7c178c8c76f0cab0fe3bcb290d92d1bf,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7132-32115-1_png.rf.7c178c8c76f0cab0fe3bcb290d92d1bf.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7135-32175-1_png.rf.a732933b5ce4c2cdd8aa8222fa135e16,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7135-32175-1_png.rf.a732933b5ce4c2cdd8aa8222fa135e16.txt,0,empty_label_file
train,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7143-32490-1_png.rf.bdd208feb9696b7db3b35b2b45566263,data/raw/dataset3_external/train/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7143-32490-1_png.rf.bdd208feb9696b7db3b35b2b45566263.txt,0,empty_label_file
